time,open,high,low,close,tick_volume,spread
2026-06-29 11:40:00+00:00,4032.24,4034.35,4032.03,4034.35,349,0
2026-06-29 11:41:00+00:00,4034.36,4036.27,4034.3,4036.21,307,0
2026-06-29 11:42:00+00:00,4036.2,4036.74,4035.18,4036.54,344,0
2026-06-29 11:43:00+00:00,4036.54,4036.64,4035.16,4035.38,231,0
2026-06-29 11:44:00+00:00,4035.37,4035.72,4035.08,4035.29,284,0
2026-06-29 11:45:00+00:00,4035.29,4036.9,4035.17,4036.46,328,0
2026-06-29 11:46:00+00:00,4036.46,4036.64,4035.11,4036.21,381,0
2026-06-29 11:47:00+00:00,4036.21,4036.34,4035.18,4035.91,314,0
2026-06-29 11:48:00+00:00,4035.91,4038.01,4035.91,4037.01,319,0
2026-06-29 11:49:00+00:00,4037.01,4037.13,4034.9,4035.14,290,0
2026-06-29 11:50:00+00:00,4035.14,4038.49,4035.14,4038.49,357,0
2026-06-29 11:51:00+00:00,4038.49,4038.49,4037.03,4037.81,352,0
2026-06-29 11:52:00+00:00,4037.84,4038.42,4037.14,4037.25,305,0
2026-06-29 11:53:00+00:00,4037.25,4037.56,4036.46,4037.13,237,0
2026-06-29 11:54:00+00:00,4037.13,4038.12,4037.12,4037.9,220,0
2026-06-29 11:55:00+00:00,4037.89,4039.9,4037.05,4039.87,356,0
2026-06-29 11:56:00+00:00,4039.87,4042.38,4039.37,4041.61,372,0
2026-06-29 11:57:00+00:00,4041.61,4041.64,4039.83,4039.84,344,0
2026-06-29 11:58:00+00:00,4039.84,4040.65,4039.31,4040.46,445,0
2026-06-29 11:59:00+00:00,4040.46,4040.82,4039.18,4039.18,355,0
2026-06-29 12:00:00+00:00,4039.18,4040.55,4037.91,4040.44,423,0
2026-06-29 12:01:00+00:00,4040.44,4041.74,4040.15,4040.89,407,0
2026-06-29 12:02:00+00:00,4040.89,4045.0,4040.73,4044.38,440,0
2026-06-29 12:03:00+00:00,4044.38,4047.9,4043.18,4047.53,494,0
2026-06-29 12:04:00+00:00,4047.53,4047.53,4045.24,4045.68,481,0
2026-06-29 12:05:00+00:00,4045.68,4047.82,4045.61,4045.8,414,0
2026-06-29 12:06:00+00:00,4045.8,4046.17,4043.97,4046.17,290,0
2026-06-29 12:07:00+00:00,4046.17,4047.45,4045.33,4047.32,362,0
2026-06-29 12:08:00+00:00,4047.39,4048.29,4046.24,4046.32,456,0
2026-06-29 12:09:00+00:00,4046.32,4048.31,4046.32,4048.05,401,0
2026-06-29 12:10:00+00:00,4048.03,4050.99,4048.03,4050.16,506,0
2026-06-29 12:11:00+00:00,4050.16,4051.88,4049.72,4050.93,490,0
2026-06-29 12:12:00+00:00,4050.93,4052.48,4050.15,4052.23,348,0
2026-06-29 12:13:00+00:00,4052.23,4052.23,4051.0,4051.42,261,0
2026-06-29 12:14:00+00:00,4051.42,4051.81,4047.43,4047.59,412,0
2026-06-29 12:15:00+00:00,4047.59,4049.75,4047.52,4047.58,503,0
2026-06-29 12:16:00+00:00,4047.58,4048.22,4045.5,4045.71,399,0
2026-06-29 12:17:00+00:00,4045.71,4046.34,4044.85,4045.61,468,0
2026-06-29 12:18:00+00:00,4045.61,4047.85,4045.29,4046.04,327,0
2026-06-29 12:19:00+00:00,4046.04,4046.09,4043.56,4043.65,367,0
2026-06-29 12:20:00+00:00,4043.65,4045.46,4043.44,4044.25,441,0
2026-06-29 12:21:00+00:00,4044.25,4046.04,4044.07,4044.45,334,0
2026-06-29 12:22:00+00:00,4044.45,4044.6,4041.78,4042.82,331,0
2026-06-29 12:23:00+00:00,4042.82,4043.28,4039.03,4039.23,399,0
2026-06-29 12:24:00+00:00,4039.23,4040.32,4037.85,4039.84,468,0
2026-06-29 12:25:00+00:00,4039.84,4041.51,4039.43,4039.88,398,0
2026-06-29 12:26:00+00:00,4039.88,4039.88,4037.66,4039.09,428,0
2026-06-29 12:27:00+00:00,4039.09,4039.86,4038.33,4038.82,333,0
2026-06-29 12:28:00+00:00,4038.82,4040.23,4037.84,4039.68,308,0
2026-06-29 12:29:00+00:00,4039.68,4039.85,4037.87,4038.39,282,0
2026-06-29 12:30:00+00:00,4038.39,4040.48,4037.68,4040.37,360,0
2026-06-29 12:31:00+00:00,4040.37,4042.04,4039.72,4040.99,384,0
2026-06-29 12:32:00+00:00,4040.98,4042.15,4040.98,4041.45,317,0
2026-06-29 12:33:00+00:00,4041.45,4043.75,4041.38,4043.64,315,0
2026-06-29 12:34:00+00:00,4043.58,4044.19,4042.52,4043.32,317,0
2026-06-29 12:35:00+00:00,4043.32,4046.2,4043.29,4045.46,422,0
2026-06-29 12:36:00+00:00,4045.79,4047.24,4045.79,4046.75,379,0
2026-06-29 12:37:00+00:00,4046.75,4047.03,4043.92,4043.92,365,0
2026-06-29 12:38:00+00:00,4043.92,4045.6,4043.19,4045.58,489,0
2026-06-29 12:39:00+00:00,4045.58,4045.61,4044.19,4045.08,323,0
2026-06-29 12:40:00+00:00,4045.08,4046.59,4043.89,4043.95,327,0
2026-06-29 12:41:00+00:00,4043.95,4043.95,4041.56,4041.98,401,0
2026-06-29 12:42:00+00:00,4041.98,4042.94,4041.91,4042.87,333,0
2026-06-29 12:43:00+00:00,4042.87,4043.56,4042.35,4042.88,260,0
2026-06-29 12:44:00+00:00,4042.88,4045.19,4042.88,4044.88,358,0
2026-06-29 12:45:00+00:00,4044.88,4047.0,4044.62,4045.64,434,0
2026-06-29 12:46:00+00:00,4045.64,4045.68,4044.32,4045.16,305,4
2026-06-29 12:47:00+00:00,4045.17,4045.83,4044.33,4044.66,331,0
2026-06-29 12:48:00+00:00,4044.66,4045.49,4043.47,4043.59,305,0
2026-06-29 12:49:00+00:00,4043.59,4043.65,4042.5,4043.32,252,0
2026-06-29 12:50:00+00:00,4043.34,4046.97,4043.34,4046.85,292,0
2026-06-29 12:51:00+00:00,4046.85,4046.86,4044.75,4045.22,434,0
2026-06-29 12:52:00+00:00,4045.22,4046.59,4044.69,4046.06,327,0
2026-06-29 12:53:00+00:00,4046.06,4046.43,4045.41,4046.33,251,0
2026-06-29 12:54:00+00:00,4046.33,4047.82,4044.22,4044.44,307,0
2026-06-29 12:55:00+00:00,4044.48,4044.55,4043.83,4043.85,257,0
2026-06-29 12:56:00+00:00,4043.84,4045.2,4043.26,4044.15,333,0
2026-06-29 12:57:00+00:00,4044.15,4044.42,4042.5,4043.55,288,0
2026-06-29 12:58:00+00:00,4043.49,4044.58,4043.49,4044.28,231,0
2026-06-29 12:59:00+00:00,4044.28,4044.37,4042.62,4043.68,346,0
2026-06-29 13:00:00+00:00,4043.68,4050.26,4043.54,4049.17,617,0
2026-06-29 13:01:00+00:00,4049.17,4051.29,4049.13,4049.29,477,0
2026-06-29 13:02:00+00:00,4049.29,4049.35,4046.35,4047.57,433,0
2026-06-29 13:03:00+00:00,4047.56,4049.35,4046.87,4049.33,425,0
2026-06-29 13:04:00+00:00,4049.33,4051.8,4048.7,4050.66,681,0
2026-06-29 13:05:00+00:00,4050.63,4051.74,4049.0,4049.56,511,0
2026-06-29 13:06:00+00:00,4049.56,4050.75,4047.25,4047.59,405,0
2026-06-29 13:07:00+00:00,4047.59,4048.74,4047.24,4048.49,362,0
2026-06-29 13:08:00+00:00,4048.57,4049.01,4047.17,4047.81,490,0
2026-06-29 13:09:00+00:00,4047.81,4047.9,4046.02,4046.13,407,0
2026-06-29 13:10:00+00:00,4046.2,4046.99,4045.63,4046.31,329,0
2026-06-29 13:11:00+00:00,4046.31,4046.71,4044.55,4046.4,430,0
2026-06-29 13:12:00+00:00,4046.4,4049.88,4046.28,4049.32,506,0
2026-06-29 13:13:00+00:00,4049.32,4049.32,4047.39,4047.62,406,0
2026-06-29 13:14:00+00:00,4047.62,4048.14,4046.49,4047.28,287,0
2026-06-29 13:15:00+00:00,4047.28,4049.3,4047.09,4047.41,393,0
2026-06-29 13:16:00+00:00,4047.41,4048.4,4047.15,4047.39,305,0
2026-06-29 13:17:00+00:00,4047.38,4047.8,4046.11,4046.86,315,0
2026-06-29 13:18:00+00:00,4046.86,4048.3,4046.84,4048.22,335,0
2026-06-29 13:19:00+00:00,4048.22,4049.81,4048.07,4049.13,347,0
2026-06-29 13:20:00+00:00,4049.13,4049.28,4046.49,4047.99,463,0
2026-06-29 13:21:00+00:00,4047.99,4048.02,4043.57,4043.81,393,0
2026-06-29 13:22:00+00:00,4043.81,4045.64,4043.72,4045.64,461,0
2026-06-29 13:23:00+00:00,4045.64,4045.69,4043.46,4044.16,346,0
2026-06-29 13:24:00+00:00,4044.16,4045.21,4043.42,4043.67,478,0
2026-06-29 13:25:00+00:00,4043.67,4043.73,4040.49,4041.82,430,0
2026-06-29 13:26:00+00:00,4041.82,4042.14,4040.13,4040.82,371,0
2026-06-29 13:27:00+00:00,4040.82,4041.56,4038.88,4040.72,394,0
2026-06-29 13:28:00+00:00,4040.8,4041.31,4039.59,4039.59,397,0
2026-06-29 13:29:00+00:00,4039.59,4040.64,4037.92,4037.92,425,0
2026-06-29 13:30:00+00:00,4037.92,4041.33,4037.04,4040.82,586,0
2026-06-29 13:31:00+00:00,4040.8,4043.51,4040.14,4041.07,647,0
2026-06-29 13:32:00+00:00,4040.96,4042.48,4040.45,4042.02,552,0
2026-06-29 13:33:00+00:00,4042.05,4042.05,4039.08,4040.93,549,0
2026-06-29 13:34:00+00:00,4040.92,4044.5,4040.83,4043.47,578,0
2026-06-29 13:35:00+00:00,4043.44,4044.08,4041.73,4042.48,555,0
2026-06-29 13:36:00+00:00,4042.48,4042.48,4038.83,4038.9,701,0
2026-06-29 13:37:00+00:00,4038.9,4039.79,4034.03,4035.78,897,0
2026-06-29 13:38:00+00:00,4035.78,4037.53,4035.18,4036.69,550,0
2026-06-29 13:39:00+00:00,4036.69,4038.12,4035.64,4036.12,557,0
2026-06-29 13:40:00+00:00,4036.12,4038.91,4035.45,4038.33,573,0
2026-06-29 13:41:00+00:00,4038.33,4040.18,4037.66,4040.0,510,0
2026-06-29 13:42:00+00:00,4040.0,4042.04,4039.26,4041.68,556,0
2026-06-29 13:43:00+00:00,4041.68,4041.94,4038.3,4038.87,484,0
2026-06-29 13:44:00+00:00,4038.87,4040.27,4038.01,4038.57,507,0
2026-06-29 13:45:00+00:00,4038.57,4040.54,4038.3,4039.2,556,0
2026-06-29 13:46:00+00:00,4039.2,4039.2,4035.02,4036.75,555,0
2026-06-29 13:47:00+00:00,4036.75,4037.09,4034.74,4034.78,487,0
2026-06-29 13:48:00+00:00,4034.78,4035.49,4033.47,4033.77,543,0
2026-06-29 13:49:00+00:00,4033.77,4035.22,4033.29,4035.21,497,0
2026-06-29 13:50:00+00:00,4035.21,4035.57,4033.38,4034.97,530,0
2026-06-29 13:51:00+00:00,4034.97,4035.68,4033.78,4035.63,533,0
2026-06-29 13:52:00+00:00,4035.63,4036.39,4033.97,4035.69,575,0
2026-06-29 13:53:00+00:00,4035.69,4035.97,4033.36,4033.38,490,0
2026-06-29 13:54:00+00:00,4033.38,4033.46,4030.2,4031.9,605,0
2026-06-29 13:55:00+00:00,4031.88,4032.53,4029.77,4030.18,521,0
2026-06-29 13:56:00+00:00,4030.19,4032.57,4028.35,4031.48,652,0
2026-06-29 13:57:00+00:00,4031.48,4032.71,4029.83,4030.21,584,0
2026-06-29 13:58:00+00:00,4030.21,4033.51,4030.21,4032.2,509,0
2026-06-29 13:59:00+00:00,4032.15,4032.46,4029.97,4032.35,496,0
2026-06-29 14:00:00+00:00,4032.36,4033.88,4030.33,4033.86,607,0
2026-06-29 14:01:00+00:00,4033.86,4035.44,4031.57,4031.59,612,0
2026-06-29 14:02:00+00:00,4031.6,4032.66,4029.17,4030.89,499,0
2026-06-29 14:03:00+00:00,4030.89,4032.03,4022.75,4026.26,767,0
2026-06-29 14:04:00+00:00,4026.27,4028.47,4025.14,4026.9,588,0
2026-06-29 14:05:00+00:00,4026.9,4028.25,4022.4,4022.59,655,0
2026-06-29 14:06:00+00:00,4022.59,4024.44,4015.15,4016.87,943,0
2026-06-29 14:07:00+00:00,4017.0,4018.79,4016.23,4017.57,594,0
2026-06-29 14:08:00+00:00,4017.57,4019.08,4015.72,4018.38,660,0
2026-06-29 14:09:00+00:00,4018.42,4020.03,4015.26,4015.48,579,0
2026-06-29 14:10:00+00:00,4015.48,4018.05,4015.08,4016.07,661,0
2026-06-29 14:11:00+00:00,4016.07,4016.28,4010.39,4012.4,852,0
2026-06-29 14:12:00+00:00,4012.36,4013.08,4010.1,4011.45,672,0
2026-06-29 14:13:00+00:00,4011.45,4016.33,4008.48,4014.6,658,0
2026-06-29 14:14:00+00:00,4014.6,4015.01,4008.7,4008.94,567,0
2026-06-29 14:15:00+00:00,4008.94,4009.35,4000.3,4001.67,1344,0
2026-06-29 14:16:00+00:00,4001.67,4011.3,4001.67,4008.05,816,0
2026-06-29 14:17:00+00:00,4008.05,4014.75,4006.08,4013.41,689,0
2026-06-29 14:18:00+00:00,4013.44,4018.24,4012.6,4015.87,634,0
2026-06-29 14:19:00+00:00,4015.87,4018.65,4013.92,4017.71,592,0
2026-06-29 14:20:00+00:00,4017.5,4018.64,4015.37,4017.9,585,0
2026-06-29 14:21:00+00:00,4018.01,4019.88,4016.91,4017.82,529,0
2026-06-29 14:22:00+00:00,4017.81,4020.48,4017.43,4019.47,522,0
2026-06-29 14:23:00+00:00,4019.47,4020.71,4017.18,4017.99,694,0
2026-06-29 14:24:00+00:00,4017.99,4020.53,4016.9,4020.47,621,0
2026-06-29 14:25:00+00:00,4020.47,4024.57,4020.03,4023.88,544,0
2026-06-29 14:26:00+00:00,4023.88,4027.64,4023.36,4026.56,574,0
2026-06-29 14:27:00+00:00,4026.56,4028.12,4024.87,4025.57,604,0
2026-06-29 14:28:00+00:00,4025.68,4028.43,4025.46,4026.38,530,0
2026-06-29 14:29:00+00:00,4026.38,4026.55,4022.63,4024.9,531,0
2026-06-29 14:30:00+00:00,4024.9,4027.62,4024.51,4026.34,464,0
2026-06-29 14:31:00+00:00,4026.34,4026.67,4024.49,4025.25,493,0
2026-06-29 14:32:00+00:00,4025.28,4026.27,4023.83,4024.19,480,0
2026-06-29 14:33:00+00:00,4024.19,4027.17,4023.73,4027.15,550,0
2026-06-29 14:34:00+00:00,4027.15,4028.22,4026.24,4026.47,479,0
2026-06-29 14:35:00+00:00,4026.47,4027.57,4025.56,4026.61,497,0
2026-06-29 14:36:00+00:00,4026.61,4027.89,4025.89,4026.44,524,0
2026-06-29 14:37:00+00:00,4026.44,4027.34,4024.7,4025.47,470,0
2026-06-29 14:38:00+00:00,4025.47,4026.05,4022.93,4023.11,531,0
2026-06-29 14:39:00+00:00,4023.11,4024.6,4021.38,4023.68,565,0
2026-06-29 14:40:00+00:00,4023.68,4023.96,4022.36,4023.28,420,0
2026-06-29 14:41:00+00:00,4023.28,4024.53,4022.83,4023.14,415,0
2026-06-29 14:42:00+00:00,4023.14,4024.12,4021.87,4022.88,440,0
2026-06-29 14:43:00+00:00,4022.81,4023.73,4021.67,4023.34,459,0
2026-06-29 14:44:00+00:00,4023.34,4023.6,4020.11,4021.09,469,0
2026-06-29 14:45:00+00:00,4021.09,4023.75,4020.87,4021.17,525,0
2026-06-29 14:46:00+00:00,4021.17,4022.19,4019.55,4019.96,505,0
2026-06-29 14:47:00+00:00,4019.91,4020.8,4018.59,4018.59,630,0
2026-06-29 14:48:00+00:00,4018.59,4020.0,4018.06,4018.56,508,0
2026-06-29 14:49:00+00:00,4018.56,4020.7,4017.99,4019.73,535,0
2026-06-29 14:50:00+00:00,4019.73,4023.43,4019.1,4023.21,529,0
2026-06-29 14:51:00+00:00,4023.21,4023.53,4021.16,4022.98,591,0
2026-06-29 14:52:00+00:00,4022.98,4025.74,4022.09,4024.47,489,0
2026-06-29 14:53:00+00:00,4024.47,4025.17,4023.15,4023.82,443,0
2026-06-29 14:54:00+00:00,4023.82,4027.1,4023.71,4026.28,485,0
2026-06-29 14:55:00+00:00,4026.28,4029.27,4026.08,4029.07,460,0
2026-06-29 14:56:00+00:00,4029.02,4030.45,4027.62,4027.72,437,0
2026-06-29 14:57:00+00:00,4027.66,4028.48,4026.36,4026.4,557,0
2026-06-29 14:58:00+00:00,4026.4,4027.28,4025.52,4025.61,542,0
2026-06-29 14:59:00+00:00,4025.61,4025.89,4024.07,4025.8,491,0
2026-06-29 15:00:00+00:00,4025.8,4026.52,4023.8,4023.85,532,0
2026-06-29 15:01:00+00:00,4023.85,4025.75,4023.28,4025.57,471,0
2026-06-29 15:02:00+00:00,4025.57,4025.62,4022.69,4022.69,488,0
2026-06-29 15:03:00+00:00,4022.69,4023.51,4021.19,4022.36,446,0
2026-06-29 15:04:00+00:00,4022.35,4022.74,4021.21,4021.3,440,0
2026-06-29 15:05:00+00:00,4021.28,4023.89,4020.94,4023.46,473,0
2026-06-29 15:06:00+00:00,4023.47,4024.94,4022.54,4023.8,472,0
2026-06-29 15:07:00+00:00,4023.78,4023.84,4022.51,4023.66,487,0
2026-06-29 15:08:00+00:00,4023.65,4023.66,4021.98,4022.66,461,0
2026-06-29 15:09:00+00:00,4022.66,4023.33,4022.34,4023.31,420,0
2026-06-29 15:10:00+00:00,4023.31,4024.68,4023.06,4023.53,429,0
2026-06-29 15:11:00+00:00,4023.53,4023.53,4020.88,4022.26,378,0
2026-06-29 15:12:00+00:00,4022.26,4022.99,4021.22,4021.88,426,0
2026-06-29 15:13:00+00:00,4021.88,4022.44,4019.47,4020.2,450,0
2026-06-29 15:14:00+00:00,4020.2,4022.53,4019.88,4022.1,463,0
2026-06-29 15:15:00+00:00,4022.11,4027.1,4021.51,4026.2,492,0
2026-06-29 15:16:00+00:00,4026.17,4027.07,4024.91,4026.86,447,0
2026-06-29 15:17:00+00:00,4026.84,4027.21,4026.13,4026.53,380,0
2026-06-29 15:18:00+00:00,4026.53,4027.9,4026.14,4027.61,549,0
2026-06-29 15:19:00+00:00,4027.63,4027.63,4022.18,4022.33,457,0
2026-06-29 15:20:00+00:00,4022.33,4022.84,4021.29,4021.51,398,0
2026-06-29 15:21:00+00:00,4021.51,4021.94,4019.83,4021.39,478,0
2026-06-29 15:22:00+00:00,4021.38,4022.01,4019.11,4020.3,503,0
2026-06-29 15:23:00+00:00,4020.26,4021.07,4017.37,4017.77,453,0
2026-06-29 15:24:00+00:00,4017.77,4018.97,4016.85,4018.36,439,0
2026-06-29 15:25:00+00:00,4018.36,4020.73,4017.97,4020.68,392,0
2026-06-29 15:26:00+00:00,4020.68,4020.84,4018.66,4018.66,526,0
2026-06-29 15:27:00+00:00,4018.66,4019.96,4018.66,4019.37,397,0
2026-06-29 15:28:00+00:00,4019.37,4021.81,4019.13,4021.76,397,0
2026-06-29 15:29:00+00:00,4021.76,4024.74,4021.53,4024.41,411,0
2026-06-29 15:30:00+00:00,4024.41,4026.24,4023.16,4025.76,427,0
2026-06-29 15:31:00+00:00,4025.75,4025.96,4024.66,4025.15,368,0
2026-06-29 15:32:00+00:00,4025.15,4026.51,4024.65,4024.95,391,0
2026-06-29 15:33:00+00:00,4024.96,4025.49,4023.13,4023.99,405,0
2026-06-29 15:34:00+00:00,4023.99,4025.43,4023.19,4023.36,383,0
2026-06-29 15:35:00+00:00,4023.37,4023.37,4020.67,4021.29,374,0
2026-06-29 15:36:00+00:00,4021.29,4021.32,4019.69,4020.74,426,0
2026-06-29 15:37:00+00:00,4020.75,4020.87,4018.58,4018.88,424,0
2026-06-29 15:38:00+00:00,4018.88,4021.49,4017.6,4020.74,438,0
2026-06-29 15:39:00+00:00,4020.74,4024.8,4020.74,4022.88,523,0
2026-06-29 15:40:00+00:00,4022.88,4023.22,4022.35,4022.67,282,0
2026-06-29 15:41:00+00:00,4022.67,4023.25,4022.31,4023.19,338,0
2026-06-29 15:42:00+00:00,4023.19,4023.52,4021.56,4022.41,374,0
2026-06-29 15:43:00+00:00,4022.4,4022.61,4021.41,4021.81,343,0
2026-06-29 15:44:00+00:00,4021.81,4023.02,4021.81,4022.81,292,2
2026-06-29 15:45:00+00:00,4022.81,4023.24,4022.23,4022.88,288,0
2026-06-29 15:46:00+00:00,4022.88,4023.95,4022.04,4023.11,477,0
2026-06-29 15:47:00+00:00,4023.11,4026.37,4023.03,4024.34,483,0
2026-06-29 15:48:00+00:00,4024.34,4027.54,4024.34,4027.14,301,0
2026-06-29 15:49:00+00:00,4027.14,4027.76,4025.82,4026.86,442,0
2026-06-29 15:50:00+00:00,4026.83,4027.31,4025.53,4027.28,358,0
2026-06-29 15:51:00+00:00,4027.28,4027.81,4026.41,4026.48,388,0
2026-06-29 15:52:00+00:00,4026.48,4027.54,4026.08,4027.35,572,0
2026-06-29 15:53:00+00:00,4027.39,4029.6,4027.37,4028.58,482,0
2026-06-29 15:54:00+00:00,4028.58,4029.47,4027.83,4028.32,397,0
2026-06-29 15:55:00+00:00,4028.3,4030.35,4027.33,4028.93,567,0
2026-06-29 15:56:00+00:00,4028.93,4029.32,4027.56,4027.58,570,0
2026-06-29 15:57:00+00:00,4027.58,4027.79,4026.81,4026.81,420,0
2026-06-29 15:58:00+00:00,4026.81,4027.85,4026.81,4027.1,363,0
2026-06-29 15:59:00+00:00,4027.09,4027.75,4026.62,4026.89,319,0
2026-06-29 16:00:00+00:00,4026.89,4027.11,4025.26,4026.43,486,0
2026-06-29 16:01:00+00:00,4026.43,4027.71,4025.93,4026.52,524,0
2026-06-29 16:02:00+00:00,4026.51,4028.2,4025.6,4027.97,345,0
2026-06-29 16:03:00+00:00,4027.97,4028.72,4026.39,4026.55,308,0
2026-06-29 16:04:00+00:00,4026.55,4026.89,4025.72,4026.31,366,0
2026-06-29 16:05:00+00:00,4026.31,4026.39,4024.46,4024.46,313,0
2026-06-29 16:06:00+00:00,4024.46,4025.1,4024.4,4024.86,351,0
2026-06-29 16:07:00+00:00,4024.86,4026.79,4024.66,4026.35,290,0
2026-06-29 16:08:00+00:00,4026.35,4026.64,4025.86,4025.92,244,0
2026-06-29 16:09:00+00:00,4025.92,4027.76,4025.92,4027.47,332,0
2026-06-29 16:10:00+00:00,4027.47,4027.52,4026.92,4026.94,198,5
2026-06-29 16:11:00+00:00,4026.95,4027.9,4026.26,4026.36,258,0
2026-06-29 16:12:00+00:00,4026.37,4026.81,4026.0,4026.78,220,0
2026-06-29 16:13:00+00:00,4026.78,4026.83,4026.06,4026.22,226,0
2026-06-29 16:14:00+00:00,4026.22,4026.48,4023.64,4023.72,245,0
2026-06-29 16:15:00+00:00,4023.72,4024.72,4022.08,4022.42,324,0
2026-06-29 16:16:00+00:00,4022.41,4023.98,4021.95,4023.97,316,0
2026-06-29 16:17:00+00:00,4023.97,4024.35,4023.14,4023.87,230,0
2026-06-29 16:18:00+00:00,4023.87,4024.26,4023.42,4023.43,245,3
2026-06-29 16:19:00+00:00,4023.41,4025.82,4023.39,4025.73,324,0
2026-06-29 16:20:00+00:00,4025.73,4025.99,4025.27,4025.28,290,0
2026-06-29 16:21:00+00:00,4025.28,4025.59,4024.9,4025.15,289,0
2026-06-29 16:22:00+00:00,4025.15,4025.72,4025.08,4025.27,228,0
2026-06-29 16:23:00+00:00,4025.27,4026.3,4025.18,4025.96,197,0
2026-06-29 16:24:00+00:00,4025.96,4026.58,4025.71,4025.73,221,0
2026-06-29 16:25:00+00:00,4025.73,4025.81,4024.86,4025.28,211,0
2026-06-29 16:26:00+00:00,4025.27,4025.7,4024.71,4024.84,197,0
2026-06-29 16:27:00+00:00,4024.84,4024.89,4023.44,4024.16,228,0
2026-06-29 16:28:00+00:00,4024.16,4024.47,4023.78,4023.78,114,0
2026-06-29 16:29:00+00:00,4023.78,4024.3,4023.58,4023.73,162,0
2026-06-29 16:30:00+00:00,4023.76,4024.39,4022.98,4023.01,258,0
2026-06-29 16:31:00+00:00,4022.99,4023.04,4022.13,4022.6,242,3
2026-06-29 16:32:00+00:00,4022.6,4022.77,4018.87,4019.0,305,0
2026-06-29 16:33:00+00:00,4019.0,4020.1,4019.0,4019.09,277,0
2026-06-29 16:34:00+00:00,4019.11,4019.94,4018.8,4019.53,335,0
2026-06-29 16:35:00+00:00,4019.53,4021.43,4019.39,4021.31,306,0
2026-06-29 16:36:00+00:00,4021.31,4021.38,4020.01,4020.54,242,0
2026-06-29 16:37:00+00:00,4020.54,4021.13,4019.84,4021.07,199,0
2026-06-29 16:38:00+00:00,4021.07,4021.59,4020.66,4021.15,184,0
2026-06-29 16:39:00+00:00,4021.14,4021.8,4020.97,4021.19,200,0
2026-06-29 16:40:00+00:00,4021.19,4021.98,4020.87,4021.95,273,0
2026-06-29 16:41:00+00:00,4021.95,4022.03,4020.95,4021.19,263,0
2026-06-29 16:42:00+00:00,4021.19,4022.44,4021.08,4022.01,284,0
2026-06-29 16:43:00+00:00,4022.01,4022.03,4019.52,4019.97,266,0
2026-06-29 16:44:00+00:00,4019.97,4021.44,4019.82,4021.39,311,0
2026-06-29 16:45:00+00:00,4021.49,4021.49,4020.74,4021.19,240,0
2026-06-29 16:46:00+00:00,4021.19,4022.0,4020.99,4021.98,202,0
2026-06-29 16:47:00+00:00,4021.98,4024.55,4021.92,4024.24,284,0
2026-06-29 16:48:00+00:00,4024.25,4024.38,4023.52,4023.62,247,0
2026-06-29 16:49:00+00:00,4023.62,4026.37,4023.61,4026.11,278,0
2026-06-29 16:50:00+00:00,4026.15,4028.19,4026.12,4027.12,347,0
2026-06-29 16:51:00+00:00,4027.13,4027.41,4026.06,4026.24,364,0
2026-06-29 16:52:00+00:00,4026.23,4026.91,4025.86,4026.85,237,0
2026-06-29 16:53:00+00:00,4026.85,4027.23,4025.76,4026.65,242,0
2026-06-29 16:54:00+00:00,4026.66,4026.66,4025.61,4026.07,259,0
2026-06-29 16:55:00+00:00,4026.06,4026.28,4024.95,4025.33,227,0
2026-06-29 16:56:00+00:00,4025.33,4026.77,4025.33,4025.69,277,0
2026-06-29 16:57:00+00:00,4025.71,4026.66,4025.61,4026.44,291,1
2026-06-29 16:58:00+00:00,4026.44,4026.52,4023.72,4024.25,379,0
2026-06-29 16:59:00+00:00,4024.25,4024.79,4023.86,4023.89,219,3
2026-06-29 17:00:00+00:00,4023.89,4025.0,4023.56,4024.75,305,0
2026-06-29 17:01:00+00:00,4024.75,4025.27,4023.95,4024.02,287,0
2026-06-29 17:02:00+00:00,4024.02,4025.07,4023.83,4024.39,360,0
2026-06-29 17:03:00+00:00,4024.39,4024.45,4023.29,4024.38,467,0
2026-06-29 17:04:00+00:00,4024.39,4025.96,4024.09,4025.36,226,0
2026-06-29 17:05:00+00:00,4025.36,4028.12,4025.31,4028.08,279,0
2026-06-29 17:06:00+00:00,4028.08,4029.05,4027.96,4028.24,282,0
2026-06-29 17:07:00+00:00,4028.24,4029.17,4028.11,4029.03,234,2
2026-06-29 17:08:00+00:00,4029.03,4031.42,4028.73,4030.5,336,0
2026-06-29 17:09:00+00:00,4030.5,4031.74,4030.29,4030.5,320,0
2026-06-29 17:10:00+00:00,4030.5,4030.5,4029.45,4029.63,322,0
2026-06-29 17:11:00+00:00,4029.63,4031.57,4029.57,4031.57,270,0
2026-06-29 17:12:00+00:00,4031.57,4032.12,4029.8,4030.32,275,0
2026-06-29 17:13:00+00:00,4030.32,4030.57,4029.78,4030.5,286,0
2026-06-29 17:14:00+00:00,4030.5,4031.05,4027.89,4029.03,403,0
2026-06-29 17:15:00+00:00,4029.03,4029.29,4028.44,4029.09,229,0
2026-06-29 17:16:00+00:00,4029.09,4029.58,4028.33,4028.78,186,0
2026-06-29 17:17:00+00:00,4028.78,4029.98,4028.48,4029.19,222,0
2026-06-29 17:18:00+00:00,4029.19,4029.58,4028.79,4029.01,269,0
2026-06-29 17:19:00+00:00,4029.01,4030.76,4028.98,4030.4,212,0
